600119,G54,
600269,G54,
600350,G54,
600368,G54,
600377,G54,
600548,G54,
600561,G54,
600611,G54,
600650,G54,
600662,G54,
600676,G54,
600708,G54,
600834,G54,
601107,G54,
601188,G54,
601518,G54,
000022,G55,
000507,G55,
000520,G55,
000582,G55,
000905,G55,
002040,G55,
002320,G55,
600017,G55,
600018,G55,
600026,G55,
600087,G55,
600190,G55,
600242,G55,
600279,G55,
600317,G55,
600428,G55,
600575,G55,
600692,G55,
600717,G55,
600751,G55,
600798,G55,
600896,G55,
601000,G55,
601008,G55,
601018,G55,
601866,G55,
601872,G55,
601880,G55,
601919,G55,
603167,G55,
000089,G56,
000099,G56,
200152,G56,
600004,G56,
600009,G56,
600029,G56,
600115,G56,
600221,G56,
600270,G56,
600897,G56,
601111,G56,
600207,G57,
002245,G58,
603128,G58,
002492,G59,
200053,G59,
300013,G59,
300240,G59,
300350,G59,
600787,G59,
600794,G59,
000007,H61,
000008,H61,
000033,H61,
000428,H61,
000524,H61,
000613,H61,
600754,H61,
601007,H61,
000721,H62,
000796,H62,
002186,H62,
002306,H62,
000839,I63,
000892,I63,
000917,I63,
002238,I63,
300025,I63,
300288,I63,
300310,I63,
600037,I63,
600050,I63,
600637,I63,
600831,I63,
601929,I63,
000503,I64,
002095,I64,
002315,I64,
002439,I64,
002467,I64,
300059,I64,
300104,I64,
300113,I64,
300226,I64,
300295,I64,
600804,I64,
603000,I64,
000681,I65,
000693,I65,
000948,I65,
000997,I65,
002063,I65,
002065,I65,
002093,I65,
002148,I65,
002153,I65,
002195,I65,
002230,I65,
002232,I65,
002253,I65,
002261,I65,
002268,I65,
002279,I65,
002280,I65,
002316,I65,
002331,I65,
002368,I65,
002373,I65,
002401,I65,
002405,I65,
002410,I65,
002421,I65,
002474,I65,
002544,I65,
002609,I65,
002642,I65,
002649,I65,
002657,I65,
300002,I65,
300010,I65,
300017,I65,
300020,I65,
300033,I65,
300036,I65,
300044,I65,
300047,I65,
300050,I65,
300051,I65,
300052,I65,
300074,I65,
300075,I65,
300085,I65,
300096,I65,
300150,I65,
300166,I65,
300167,I65,
300168,I65,
300170,I65,
300182,I65,
300183,I65,
300188,I65,
300209,I65,
300212,I65,
300229,I65,
300231,I65,
300235,I65,
300245,I65,
300248,I65,
300253,I65,
300264,I65,
300271,I65,
300275,I65,
300277,I65,
300287,I65,
300290,I65,
300297,I65,
300299,I65,
300300,I65,
300302,I65,
300311,I65,
300312,I65,
300315,I65,
300324,I65,
300330,I65,
300333,I65,
300339,I65,
300348,I65,
300352,I65,
600289,I65,
600406,I65,
600410,I65,
600446,I65,
600476,I65,
600536,I65,
600570,I65,
600571,I65,
600588,I65,
600770,I65,
600718,I65,
600728,I65,
600756,I65,
600764,I65,
600797,I65,
600845,I65,
600850,I65,
601519,I65,
000001,J66,
002142,J66,
600000,J66,
600015,J66,
600016,J66,
600036,J66,
601009,J66,
601166,J66,
601169,J66,
601288,J66,
601328,J66,
601398,J66,
601818,J66,
601939,J66,
601988,J66,
601998,J66,
000562,J67,
000686,J67,
000728,J67,
000750,J67,
000776,J67,
000783,J67,
002500,J67,
002673,J67,
600030,J67,
600109,J67,
600369,J67,
600837,J67,
600999,J67,
601099,J67,
601377,J67,
601555,J67,
601688,J67,
601788,J67,
601901,J67,
601318,J68,
601336,J68,
601601,J68,
601628,J68,
000563,J69,
600643,J69,
600705,J69,
600816,J69,
000002,K70,
000005,K70,
000006,K70,
000011,K70,
000014,K70,
000024,K70,
000029,K70,
000031,K70,
000036,K70,
000038,K70,
000040,K70,
000042,K70,
000043,K70,
000046,K70,
000056,K70,
000150,K70,
000402,K70,
000502,K70,
000505,K70,
000506,K70,
000511,K70,
000514,K70,
000517,K70,
000526,K70,
000534,K70,
000537,K70,
000540,K70,
000546,K70,
000558,K70,
000567,K70,
000573,K70,
000608,K70,
000609,K70,
000616,K70,
000620,K70,
000631,K70,
000656,K70,
000667,K70,
000668,K70,
000670,K70,
000671,K70,
000691,K70,
000711,K70,
000718,K70,
000732,K70,
000736,K70,
000797,K70,
000809,K70,
000838,K70,
000861,K70,
000863,K70,
000882,K70,
000886,K70,
000897,K70,
000918,K70,
000926,K70,
000965,K70,
000979,K70,
000981,K70,
002016,K70,
002077,K70,
002113,K70,
002133,K70,
002146,K70,
002208,K70,
002244,K70,
002285,K70,
002305,K70,
200160,K70,
200168,K70,
600007,K70,
600048,K70,
600052,K70,
600053,K70,
600064,K70,
600067,K70,
600077,K70,
600094,K70,
600158,K70,
600159,K70,
600162,K70,
600173,K70,
600185,K70,
600208,K70,
600215,K70,
600223,K70,
600225,K70,
600239,K70,
600240,K70,
600246,K70,
600266,K70,
600275,K70,
600322,K70,
600325,K70,
600340,K70,
600376,K70,
600383,K70,
600393,K70,
600503,K70,
600510,K70,
600533,K70,
600555,K70,
600565,K70,
600604,K70,
600606,K70,
600615,K70,
600621,K70,
600622,K70,
600638,K70,
600639,K70,
600641,K70,
600647,K70,
600649,K70,
600657,K70,
600658,K70,
600663,K70,
600665,K70,
600675,K70,
600683,K70,
600684,K70,
600696,K70,
600716,K70,
600724,K70,
600732,K70,
600733,K70,
600736,K70,
600743,K70,
600745,K70,
600747,K70,
600748,K70,
600759,K70,
600767,K70,
600773,K70,
600791,K70,
600807,K70,
600823,K70,
600862,K70,
600890,K70,
601588,K70,
900950,K70,
900957,K70,
000415,L71,
000058,L72,
000061,L72,
000062,L72,
002181,L72,
002183,L72,
002210,L72,
002344,L72,
002400,L72,
300058,L72,
300071,L72,
300178,L72,
600057,L72,
600138,L72,
600258,L72,
600358,L72,
600415,L72,
600640,L72,
600790,L72,
601888,L72,
900929,L72,
300347,M73,
600645,M73,
002116,M74,
002178,M74,
002398,M74,
002469,M74,
300008,M74,
300012,M74,
300125,M74,
300215,M74,
300284,M74,
300332,M74,
000826,N77,
002573,N77,
002672,N77,
300070,N77,
300172,N77,
300187,N77,
300190,N77,
000069,N78,
000430,N78,
000610,N78,
000802,N78,
000888,N78,
000978,N78,
002033,N78,
002059,N78,
002159,N78,
002558,N78,
300144,N78,
600054,N78,
600593,N78,
600706,N78,
600749,N78,
600832,N78,
600661,P82,
300015,Q83,
300244,Q83,
600763,Q83,
000504,R85,
000719,R85,
000793,R85,
300148,R85,
600373,R85,
600551,R85,
600633,R85,
600757,R85,
600825,R85,
600880,R85,
601098,R85,
601801,R85,
601928,R85,
601999,R85,
000156,R86,
000665,R86,
300027,R86,
300133,R86,
300251,R86,
300291,R86,
300336,R86,
600088,R86,
002699,R87,
000673,R87,
000009,S90,
000034,S90,
000421,S90,
000532,S90,
000551,S90,
000881,S90,
000909,S90,
600082,S90,
600149,S90,
600212,S90,
600256,S90,
600455,S90,
600603,S90,
600620,S90,
600624,S90,
600701,S90,
600777,S90,
600783,S90,
600805,S90,
600817,S90,
600895,S90,
600617,S90,
